School_ID,NAME_OF_SCHOOL,"Elementary, Middle, or High School",Street_Address,City,State,ZIP_Code,Phone_Number,Network_Manager,Collaborative_Name,Adequate_Yearly_Progress_Made_,Track_Schedule,CPS_Performance_Policy_Status,CPS_Performance_Policy_Level,HEALTHY_SCHOOL_CERTIFIED,Safety_Icon,SAFETY_SCORE,Environment_Icon,Environment_Score,Instruction_Icon,Instruction_Score,Leaders_Icon,AVERAGE_STUDENT_ATTENDANCE,Rate_of_Misconducts__per_100_students_,Average_Teacher_Attendance,Individualized_Education_Program_Compliance_Rate,X_COORDINATE,Y_COORDINATE,Latitude,Longitude,COMMUNITY_AREA_NUMBER,COMMUNITY_AREA_NAME,Ward,Police_District,Location
610269,John T McCutcheon Elementary School,ES,4865 N Sheridan Rd,Chicago,IL,60640,(773) 534-2680,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,56,Strong,67,Average,41,Weak,0.94,8.8,0.95,0.98,1168789.535,1932738.462,41.97095968,-87.65472193,3,UPTOWN,48,20,"(41.97095968, -87.65472193)"
610130,John T Pirie Fine Arts & Academic Center Elementary School,ES,650 E 85th St,Chicago,IL,60619,(773) 535-3435,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,26,Strong,63,Strong,62,Weak,0.94,20.8,0.95,1.00,1182225.898,1848815.302,41.74036711,-87.60792289,44,CHATHAM,6,6,"(41.74036711, -87.60792289)"
609937,John W Garvy Elementary School,ES,5225 N Oak Park Ave,Chicago,IL,60656,(773) 534-1185,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,60,Average,50,Average,51,Weak,0.95,10.2,0.97,0.97,1130304.414,1934430.694,41.97635262,-87.79619832,10,NORWOOD PARK,41,16,"(41.97635262, -87.79619832)"
610225,John Whistler Elementary School,ES,11533 S Ada St,Chicago,IL,60643,(773) 535-5560,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,45,Average,41,Weak,28,Weak,0.92,11.1,0.97,1.00,1169444.934,1828137.944,41.68391137,-87.65534733,53,WEST PULLMAN,34,5,"(41.68391137, -87.65534733)"
609828,Jonathan Burr Elementary School,ES,1621 W Wabansia Ave,Chicago,IL,60622,(773) 534-4090,Fulton Elementary Network,WEST SIDE COLLABORATIVE,Yes,Track_E,Not on Probation,Level 1,No,Strong,71,Strong,68,Average,51,Weak,0.96,4.3,0.97,1.00,1165168.464,1911344.181,41.91233061,-87.66864691,24,WEST TOWN,1,14,"(41.91233061, -87.66864691)"
610159,Jonathan Y Scammon Elementary School,ES,4201 W Henderson St,Chicago,IL,60641,(773) 534-3475,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Average,44,Weak,21,Weak,20,Weak,0.96,8,0.95,1.00,1147787.325,1921900.296,41.94164944,-87.73222901,16,IRVING PARK,30,17,"(41.94164944, -87.73222901)"
609865,Jordan Elementary Community School,ES,7414 N Wolcott Ave,Chicago,IL,60626,(773) 534-2220,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,61,Average,57,Average,49,Weak,0.96,16.4,0.95,1.00,1162385.224,1949501.716,42.01709536,-87.67779928,1,ROGERS PARK,49,24,"(42.01709536, -87.67779928)"
610313,Jose De Diego Elementary Community Academy,ES,1313 N Claremont Ave,Chicago,IL,60622,(773) 534-4451,Fulton Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,Yes,Average,57,Weak,37,Average,40,Weak,0.95,29,0.97,1.00,1160540.669,1908752.314,41.90531549,-87.68572005,24,WEST TOWN,1,14,"(41.90531549, -87.68572005)"
610242,Joseph Brennemann Elementary School,ES,4251 N Clarendon Ave,Chicago,IL,60613,(773) 534-5766,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Average,50,Average,55,Average,59,Weak,0.97,13.7,0.98,0.97,1170183.793,1928747.67,41.95997841,-87.64971223,3,UPTOWN,46,19,"(41.95997841, -87.64971223)"
609938,Joseph E Gary Elementary School,ES,3740 W 31st St,Chicago,IL,60623,(773) 534-1455,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,32,Weak,29,Weak,28,Weak,0.96,16.8,0.96,1.00,1151739.739,1883825.92,41.83709246,-87.71870452,30,SOUTH LAWNDALE,22,10,"(41.83709246, -87.71870452)"
610041,Josephine C Locke Elementary School,ES,2828 N Oak Park Ave,Chicago,IL,60634,(773) 534-3300,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Average,57,Average,49,Average,56,Weak,0.96,2.2,0.95,1.00,1130557.942,1918183.07,41.93176301,-87.79564085,18,MONTCLARE,36,25,"(41.93176301, -87.79564085)"
610015,Joseph Jungman Elementary School,ES,1746 S Miller St,Chicago,IL,60608,(773) 534-7375,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 2,No,Weak,36,Average,56,Average,53,Weak,0.96,5.3,0.96,0.94,1169764.005,1891617.595,41.85810053,-87.65233933,31,LOWER WEST SIDE,25,12,"(41.85810053, -87.65233933)"
609925,Joseph Kellman Corporate Community Elementary School,ES,751 S Sacramento Blvd,Chicago,IL,60612,(773) 534-6602,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Average,58,Average,42,Average,45,Weak,0.95,4.4,0.96,1.00,1156531.906,1896287.544,41.87119309,-87.70078311,27,EAST GARFIELD PARK,2,11,"(41.87119309, -87.70078311)"
610043,Joseph Lovett Elementary School,ES,6333 W Bloomingdale Ave,Chicago,IL,60639,(773) 534-3130,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Average,43,Weak,32,Weak,22,Weak,0.95,16.1,0.95,1.00,1133787.949,1911253.2,41.91269042,-87.78393402,25,AUSTIN,29,25,"(41.91269042, -87.78393402)"
610189,Joseph Stockton Elementary School,ES,4420 N Beacon St,Chicago,IL,60640,(773) 534-2450,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,37,Average,51,Strong,68,Weak,0.95,11,0.95,1.00,1166321.035,1929570.108,41.9623189,-87.66388983,3,UPTOWN,46,19,"(41.9623189, -87.66388983)"
610218,Joseph Warren Elementary School,ES,9239 S Jeffery Ave,Chicago,IL,60617,(773) 535-6625,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,33,Average,49,Average,40,Weak,0.95,21.6,0.95,1.00,1191168.455,1843939.067,41.72677474,-87.5753162,48,CALUMET HEIGHTS,8,4,"(41.72677474, -87.5753162)"
610019,Joshua D Kershaw Elementary School,ES,6450 S Lowe Ave,Chicago,IL,60621,(773) 535-3050,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Strong,62,Strong,69,Average,56,Weak,0.95,8.2,0.96,1.00,1173111.97,1861899.898,41.77647883,-87.64092929,68,ENGLEWOOD,20,7,"(41.77647883, -87.64092929)"
610129,Josiah Pickard Elementary School,ES,2301 W 21st Pl,Chicago,IL,60608,(773) 535-7280,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Average,50,Weak,35,Weak,37,Weak,0.96,5.1,0.96,1.00,1161333.371,1889647.219,41.85287295,-87.6833397,31,LOWER WEST SIDE,25,12,"(41.85287295, -87.6833397)"
610253,Julia C Lathrop Elementary School,ES,1440 S Christiana Ave,Chicago,IL,60623,(773) 534-1812,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Strong,67,Average,58,Weak,26,Weak,0.91,113.5,0.96,1.00,1154232.147,1892627.172,41.86119482,-87.7093241,29,NORTH LAWNDALE,24,10,"(41.86119482, -87.7093241)"
610000,Julia Ward Howe Elementary School of Excellence,ES,720 N Lorel Ave,Chicago,IL,60644,(773) 534-6060,AUSL Schools,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 1,No,Strong,67,Very Strong,90,Strong,69,Weak,0.96,7.7,0.97,1.00,1140502.548,1904349.511,41.89362521,-87.75943557,25,AUSTIN,37,15,"(41.89362521, -87.75943557)"
610016,Kate S Kellogg Elementary School,ES,9241 S Leavitt St,Chicago,IL,60620,(773) 535-2590,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 2,No,Strong,76,Average,57,Strong,63,Weak,0.96,12,0.95,0.92,1163362.184,1843156.174,41.72525315,-87.67719555,72,BEVERLY,19,22,"(41.72525315, -87.67719555)"
609716,Kelvyn Park High School,HS,4343 W Wrightwood Ave,Chicago,IL,60639,(773) 534-4200,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Weak,32,Weak,32,Weak,28,Weak,0.74,12.9,0.95,1.00,1146795.845,1916879.493,41.92789092,-87.73600171,20,HERMOSA,31,25,"(41.92789092, -87.73600171)"
609746,Kenwood Academy High School,HS,5015 S Blackstone Ave,Chicago,IL,60615,(773) 535-1350,South Side High School Network,SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,63,Average,48,Average,56,Weak,0.88,5.9,0.95,0.99,1186813.047,1871954.152,41.80375479,-87.59038395,39,KENWOOD,4,2,"(41.80375479, -87.59038395)"
609719,Lake View High School,HS,4015 N Ashland Ave,Chicago,IL,60613,(773) 534-5440,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,64,Average,52,Average,43,Weak,0.88,8.5,0.96,1.00,1164975.217,1926813.581,41.95478361,-87.66891643,6,LAKE VIEW,47,19,"(41.95478361, -87.66891643)"
610368,Langston Hughes Elementary School,ES,240 W 104th St,Chicago,IL,60628,(773) 535-5075,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Weak,28,Very Weak,16,Weak,30,Weak,0.90,27.5,0.96,1.00,1176345.568,1836013.039,41.70536999,-87.62985093,49,ROSELAND,34,5,"(41.70536999, -87.62985093)"
610033,LaSalle Elementary Language Academy,ES,1734 N Orleans St,Chicago,IL,60614,(773) 534-8470,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,99,Strong,62,Average,52,Weak,0.97,7,0.98,1.00,1173614.17,1911976.635,41.9138823,-87.63760107,7,LINCOLN PARK,43,18,"(41.9138823, -87.63760107)"
610520,LaSalle II Magnet Elementary School,ES,1148 N Honore St,Chicago,IL,60622,(773) 534-0490,Fulton Elementary Network,WEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Strong,66,Weak,36,Average,52,Weak,0.95,5.6,0.95,1.00,1163810.597,1907900.166,41.90290876,-87.67373263,24,WEST TOWN,1,13,"(41.90290876, -87.67373263)"
609910,Laughlin Falconer Elementary School,ES,3020 N Lamon Ave,Chicago,IL,60641,(773) 534-3560,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,54,Average,48,Weak,27,Weak,0.96,5.7,0.97,1.00,1143139.285,1919727.764,41.93577597,-87.74936705,19,BELMONT CRAGIN,31,25,"(41.93577597, -87.74936705)"
609907,Leif Ericson Elementary Scholastic Academy,ES,3600 W 5th Ave,Chicago,IL,60624,(773) 534-6660,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 2,No,Weak,33,Average,49,Average,52,Weak,0.95,20.8,0.95,1.00,1152417.444,1897922.54,41.87576191,-87.71584573,27,EAST GARFIELD PARK,28,11,"(41.87576191, -87.71584573)"
610298,Lenart Elementary Regional Gifted Center,ES,8101 S LaSalle St,Chicago,IL,60620,(773) 535-0040,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Strong,79,Average,51,Strong,67,Weak,0.97,0.3,0.98,1.00,1176725.617,1851241.455,41.74715024,-87.62800231,44,CHATHAM,21,6,"(41.74715024, -87.62800231)"
610036,Leslie Lewis Elementary School,ES,1431 N Leamington Ave,Chicago,IL,60651,(773) 534-3060,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,21,Weak,36,Strong,64,Weak,0.92,37.7,0.95,0.99,1141810.292,1909168.612,41.90682528,-87.75451319,25,AUSTIN,37,25,"(41.90682528, -87.75451319)"
609738,Lincoln Park High School,HS,2001 N Orchard St,Chicago,IL,60614,(773) 534-8130,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,65,Average,44,Average,49,Weak,0.85,9.2,0.96,1.00,1171322.336,1913569.392,41.91830362,-87.64597389,7,LINCOLN PARK,43,18,"(41.91830362, -87.64597389)"
609807,Lionel Hampton Fine & Performing Arts Elementary School,ES,3434 W 77th St,Chicago,IL,60652,(773) 535-4030,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Average,42,Weak,34,Weak,28,Weak,0.95,94.9,0.97,1.00,1154672.983,1853379.243,41.75348432,-87.70875287,70,ASHBURN,18,8,"(41.75348432, -87.70875287)"
609834,Little Village Elementary School,ES,2620 S Lawndale Ave,Chicago,IL,60623,(773) 534-1880,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 1,No,Average,45,Average,52,Strong,66,Weak,0.97,3.2,0.97,0.94,1152090.217,1886231.173,41.84368588,-87.71735516,30,SOUTH LAWNDALE,22,10,"(41.84368588, -87.71735516)"
610325,Logandale Middle School,MS,3212 W George St,Chicago,IL,60618,(773) 534-5350,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,56,Weak,32,Weak,28,Weak,0.95,5.1,0.96,1.00,1154387.612,1919159.019,41.9339976,-87.70804359,21,AVONDALE,35,14,"(41.9339976, -87.70804359)"
609809,Lorenz Brentano Math & Science Academy Elementary School,ES,2723 N Fairfield Ave,Chicago,IL,60647,(773) 534-4100,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,57,Average,43,Average,46,Weak,0.95,9.2,0.98,1.00,1157602.725,1918079.537,41.93097047,-87.69625758,22,LOGAN SQUARE,35,14,"(41.93097047, -87.69625758)"
609773,Louis A Agassiz Elementary School,ES,2851 N Seminary Ave,Chicago,IL,60657,(773) 534-5725,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Average,53,Weak,23,Weak,21,Weak,0.95,32.6,0.97,0.98,1168495.925,1919310.804,41.93412004,-87.65619167,6,LAKE VIEW,44,19,"(41.93412004, -87.65619167)"
610156,Louis Armstrong Math & Science Elementary School,ES,5345 W Congress Pkwy,Chicago,IL,60644,(773) 534-6365,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,42,Average,49,Strong,62,Weak,0.93,83.4,0.98,1.00,1140614.251,1897119.257,41.87378243,-87.75920297,25,AUSTIN,29,15,"(41.87378243, -87.75920297)"
610094,Louis Nettelhorst Elementary School,ES,3252 N Broadway St,Chicago,IL,60657,(773) 534-5810,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Average,58,Weak,34,Weak,30,Weak,0.96,5.3,0.96,0.98,1171628.585,1922072.58,41.94162999,-87.64459776,6,LAKE VIEW,44,19,"(41.94162999, -87.64459776)"
610117,Louis Pasteur Elementary School,ES,5825 S Kostner Ave,Chicago,IL,60629,(773) 535-2270,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Average,50,Average,42,Weak,38,Weak,0.95,5,0.96,0.97,1148072.928,1865505.479,41.78688968,-87.73262962,62,WEST ELSDON,13,8,"(41.78688968, -87.73262962)"
610237,Ludwig Van Beethoven Elementary School,ES,25 W 47th St,Chicago,IL,60609,(773) 535-1480,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,40,Average,58,Average,59,Weak,0.94,11.4,0.95,0.99,1176782.61,1873820.331,41.80910779,-87.62711401,38,GRAND BOULEVARD,3,2,"(41.80910779, -87.62711401)"
610108,Luke O'Toole Elementary School,ES,6550 S Seeley Ave,Chicago,IL,60636,(773) 535-9040,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Very Weak,5,Weak,33,Average,40,Weak,0.89,26.7,0.95,1.00,1163788.552,1860992.429,41.77418952,-87.67513395,67,WEST ENGLEWOOD,15,7,"(41.77418952, -87.67513395)"
609818,Luther Burbank Elementary School,ES,2035 N Mobile Ave,Chicago,IL,60639,(773) 534-3000,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,37,Average,42,Weak,34,Weak,0.95,9.8,0.96,1.00,1134122.521,1913042.046,41.91759334,-87.78266267,19,BELMONT CRAGIN,29,25,"(41.91759334, -87.78266267)"
609817,Lyman A Budlong Elementary School,ES,2701 W Foster Ave,Chicago,IL,60625,(773) 534-2591,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,59,Weak,33,Weak,38,Weak,0.95,3.9,0.96,0.99,1157387.173,1934388.087,41.97572652,-87.69660443,4,LINCOLN SQUARE,40,20,"(41.97572652, -87.69660443)"
610205,Lyman Trumbull Elementary School,ES,5200 N Ashland Ave,Chicago,IL,60640,(773) 534-2430,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,56,Average,47,Weak,25,Weak,0.94,17.8,0.95,0.98,1164684.835,1934622.012,41.97621644,-87.6697616,77,EDGEWATER,40,20,"(41.97621644, -87.6697616)"
610369,Mahalia Jackson Elementary School,ES,917 W 88th St,Chicago,IL,60620,(773) 535-3341,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,38,Average,54,Strong,66,Weak,0.93,35.7,0.95,0.97,1171645.681,1846444.016,41.73409818,-87.64675679,71,AUBURN GRESHAM,21,22,"(41.73409818, -87.64675679)"
610197,Mancel Talcott Elementary School,ES,1840 W Ohio St,Chicago,IL,60622,(773) 534-7130,Fulton Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,63,Average,59,Strong,71,Weak,0.96,3.2,0.97,1.00,1163847.473,1904082.62,41.89243235,-87.67370499,24,WEST TOWN,1,13,"(41.89243235, -87.67370499)"
609722,Manley Career Academy High School,HS,2935 W Polk St,Chicago,IL,60612,(773) 534-6900,West Side High School Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,41,Average,43,Weak,31,Weak,0.67,19.7,0.95,0.98,1156776.858,1896186.78,41.87091163,-87.69988652,27,EAST GARFIELD PARK,28,11,"(41.87091163, -87.69988652)"
609872,Manuel Perez Elementary School,ES,1241 W 19th St,Chicago,IL,60608,(773) 534-7650,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,Yes,Average,45,Average,42,Average,45,Weak,0.96,7.3,0.97,1.00,1168231.034,1890840.422,41.85600113,-87.6579887,31,LOWER WEST SIDE,25,12,"(41.85600113, -87.6579887)"
610128,Marcus Moziah Garvey Elementary School,ES,10309 S Morgan St,Chicago,IL,60643,(773) 535-2763,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Average,50,Average,50,Average,48,Weak,0.94,20.5,0.96,1.00,1171511.646,1836420.671,41.7065956,-87.64754034,73,WASHINGTON HEIGHTS,34,22,"(41.7065956, -87.64754034)"
610544,Mariano Azuela Elementary School,ES,4707 W Marquette Rd,Chicago,IL,60629,(773) 535-7395,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Not Enough Data,No,Average,54,Strong,61,Very Strong,81,Weak,0.96,19.7,0.00,0.99,1146123.64,1859720.388,41.77105158,-87.73992325,65,WEST LAWN,13,8,"(41.77105158, -87.73992325)"
610017,Maria Saucedo Elementary Scholastic Academy,ES,2850 W 24th Blvd,Chicago,IL,60623,(773) 534-1770,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,60,Average,55,Strong,64,Weak,0.97,19.4,0.97,0.99,1157546.774,1887831.632,41.84796859,-87.69728712,30,SOUTH LAWNDALE,12,10,"(41.84796859, -87.69728712)"
609756,Marie Sklodowska Curie Metropolitan High School,HS,4959 S Archer Ave,Chicago,IL,60632,(773) 535-2100,Southwest Side High School Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,43,Weak,37,Average,45,Weak,0.85,9.1,0.95,1.00,1150928.132,1871413.203,41.80304615,-87.72200673,57,ARCHER HEIGHTS,14,8,"(41.80304615, -87.72200673)"
610502,Marine Military Math and Science Academy,HS,145 S Campbell Ave,Chicago,IL,60612,(773) 534-7818,West Side High School Network,WEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,41,Weak,38,Weak,34,Weak,0.91,4.5,0.95,1.00,1159815.389,1899102.492,41.87885054,-87.68865058,28,NEAR WEST SIDE,2,11,"(41.87885054, -87.68865058)"
610081,Mark Sheridan Elementary Math & Science Academy,ES,533 W 27th St,Chicago,IL,60616,(773) 534-9120,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Strong,74,Average,53,Strong,63,Weak,0.97,1.3,0.97,0.96,1172807.818,1886639.308,41.84437293,-87.64131399,60,BRIDGEPORT,11,9,"(41.84437293, -87.64131399)"
610177,Mark Skinner Elementary School,ES,1260 W Adams St,Chicago,IL,60607,(773) 534-7790,Fulton Elementary Network,WEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,87,Average,48,Average,53,Weak,0.97,0,0.95,0.97,1167788.281,1899265.832,41.87913069,-87.65937102,28,NEAR WEST SIDE,27,12,"(41.87913069, -87.65937102)"
610206,Mark Twain Elementary School,ES,5134 S Lotus Ave,Chicago,IL,60638,(773) 535-2290,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,67,Average,46,Average,44,Weak,0.96,5.3,0.98,0.98,1140861.083,1869888.283,41.79905206,-87.75896524,56,GARFIELD RIDGE,23,8,"(41.79905206, -87.75896524)"
610053,Marquette Elementary School,ES,6550 S Richmond St,Chicago,IL,60629,(773) 535-9260,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Very Weak,15,Very Weak,17,Very Weak,17,Weak,0.93,64.6,0.95,0.99,1157806.476,1860844.388,41.77390682,-87.6970673,66,CHICAGO LAWN,15,8,"(41.77390682, -87.6970673)"
610152,Martha Ruggles Elementary School,ES,7831 S Prairie Ave,Chicago,IL,60619,(773) 535-3085,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Average,43,Weak,37,Average,41,Weak,0.94,30.9,0.97,0.98,1179432.46,1853011.922,41.75194729,-87.61802983,69,GREATER GRAND CROSSING,6,6,"(41.75194729, -87.61802983)"
610154,Martin A Ryerson Elementary School,ES,646 N Lawndale Ave,Chicago,IL,60624,(773) 534-6700,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 1,No,Average,40,Average,48,Average,43,Weak,0.96,95.1,0.97,1.00,1151558.259,1904275.283,41.89321142,-87.71883334,23,HUMBOLDT PARK,27,11,"(41.89321142, -87.71883334)"
610539,Marvin Camras Elementary School,ES,3000 N Mango Ave,Chicago,IL,60634,(773) 534-2960,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Not Enough Data,No,Average,54,Weak,37,Average,41,Weak,0.95,4.3,0.00,0.98,1137482.296,1919394.9,41.93496641,-87.77016525,19,BELMONT CRAGIN,30,25,"(41.93496641, -87.77016525)"
610355,Mary E Courtenay Elementary Language Arts Center,ES,1726 W Berteau Ave,Chicago,IL,60613,(773) 534-5790,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 2,No,Very Strong,99,Very Strong,95,Very Strong,80,Weak,0.95,10.8,0.94,1.00,1164156.393,1927985.538,41.9580169,-87.6718933,6,LAKE VIEW,47,19,"(41.9580169, -87.6718933)"
610127,Mary Gage Peterson Elementary School,ES,5510 N Christiana Ave,Chicago,IL,60625,(773) 534-5070,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,62,Average,49,Average,58,Weak,0.96,10.3,0.97,1.00,1153016.828,1936489.312,41.98158041,-87.71261988,13,NORTH PARK,40,17,"(41.98158041, -87.71261988)"
610046,Mary Lyon Elementary School,ES,2941 N McVicker Ave,Chicago,IL,60634,(773) 534-3120,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,55,Average,42,Weak,38,Weak,0.96,3.7,0.97,0.99,1135587.211,1919095.574,41.93417898,-87.77713699,19,BELMONT CRAGIN,29,25,"(41.93417898, -87.77713699)"
609888,Mary Mapes Dodge Elementary Renaissance Academy,ES,2651 W Washington Blvd,Chicago,IL,60612,(773) 534-6640,AUSL Schools,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Average,57,Strong,68,Strong,73,Weak,0.94,12.7,0.97,1.00,1158615.705,1900540.306,41.88282068,-87.6930162,27,EAST GARFIELD PARK,2,13,"(41.88282068, -87.6930162)"
610365,Mary McLeod Bethune Elementary School,ES,3030 W Arthington St,Chicago,IL,60612,(773) 534-6890,AUSL Schools,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,53,Average,53,Weak,39,Weak,0.93,25.8,0.98,0.98,1156159.096,1895921.143,41.87019518,-87.70216173,27,EAST GARFIELD PARK,28,11,"(41.87019518, -87.70216173)"
610240,Matthew A Henson Elementary School,ES,1326 S Avers Ave,Chicago,IL,60623,(773) 534-1804,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,37,Weak,34,Weak,22,Weak,0.91,13.2,0.96,0.98,1150885.71,1893465.136,41.86356038,-87.72158636,29,NORTH LAWNDALE,24,10,"(41.86356038, -87.72158636)"
